8,0.5,1,0.8,0.010055537,0.013967003,0.019544225,0.027806181,0.040691039,0.062221544,0.101713071,0.183478994,0.374735669,0.759841435,0.727461572,0.31861493,0.144075399,0.074095127,0.041009521,0.023155323,0.012605274,0.006074848,0.002126935,0.000228664,0.000453344,0.003501611,0.011030071,0.026460358,0.056851075,0.116775952,0.233730214,0.429087652,0.515162338,0.132899882,0.185858118,0.062926248,0.002797473,0.059276805,0.289091978,0.608481633,0.81219273,0.881773742,0.897305918,0.901236594,0.899743914,0.877926374,0.810893674,0.684974265,0.521509428,0.364192744,0.241556381,0.157000015,0.101876821,0.066610729,0.04392904,0.029215634,0.019528028,0.013039965,0.008875301,0.005890116,0.003874185,0.002510351,0.001596803,0.000996083,0.000615884
8,1.1,1,1.2,0.003016997,0.003990097,0.005259814,0.006951692,0.00927338,0.012589925,0.017593368,0.025737638,0.040507865,0.072018616,0.158382466,0.477339149,0.600767706,0.126954232,0.039822003,0.015317785,0.005991345,0.001971077,0.000335758,4.13E-05,0.000708646,0.002255174,0.004774545,0.008512084,0.013879219,0.021513582,0.032377609,0.047939542,0.070411092,0.103151932,0.151036425,0.220471088,0.316974372,0.434265001,0.516323955,0.274545405,0.360466532,0.475705285,0.373579342,0.257114248,0.149719085,0.059279034,0.005086967,0.057228092,0.333644151,0.69728113,0.850166264,0.863855152,0.85183061,0.84902346,0.860471165,0.879859318,0.89342316,0.876362147,0.804369543,0.673823392,0.51434651,0.365635887,0.249262042,0.167013917,0.11102707
8,0.7,1,0.2,0.015007125,0.020998282,0.029658911,0.042705775,0.063470549,0.09901092,0.165755476,0.304341054,0.593468634,0.882717821,0.583112625,0.274454654,0.138468015,0.076265477,0.044060295,0.02559623,0.014245639,0.007036736,0.002592922,0.000357454,0.000306341,0.002886422,0.009104865,0.020740478,0.040680513,0.073633614,0.126209092,0.206885667,0.322897459,0.472073983,0.627884696,0.65125739,0.838377692,0.748351741,0.902942702,0.918248733,0.919599694,0.920446246,0.919308222,0.907764025,0.871164789,0.793936355,0.673175862,0.527248266,0.385645748,0.269479266,0.183779738,0.124292224,0.084069115,0.056858015,0.038781358,0.026515383,0.018128797,0.012352414,0.008355755,0.005583589,0.003633238,0.002316216,0.001421475,0.000831499,0.000460214
8,1.1,2,0.4,0.004250696,0.005658946,0.007520816,0.010041855,0.013570001,0.018733778,0.026763871,0.040350428,0.066253212,0.125075342,0.29421012,0.758805738,0.431376653,0.123790892,0.047866555,0.021573947,0.010139485,0.004525029,0.00166421,0.000338038,2.17E-05,0.000500001,0.001721966,0.003742945,0.006704185,0.010837376,0.016473377,0.024072057,0.034258738,0.0478925,0.066129339,0.09052257,0.123162568,0.166769432,0.222484222,0.296800243,0.391884512,0.502525791,0.614496182,0.603508652,0.858706937,0.844814739,0.353869621,0.523593686,0.879193151,0.909802479,0.902490577,0.890590886,0.88317094,0.881858362,0.875197192,0.899276257,0.913840434,0.922424237,0.915559431,0.885262082,0.830399165,0.743196214,0.635964743,0.523162511,0.417496961
9.5,0.7,0.5,1.2,0.047910677,0.070238717,0.105175163,0.162681036,0.26240989,0.439226802,0.714463218,0.916418386,0.752002197,0.467512501,0.280618826,0.175444421,0.114582739,0.077196856,0.052848073,0.036199133,0.024381228,0.01579653,0.009552443,0.005184262,0.002491998,0.001524509,0.006142235,0.173938611,0.631385991,0.748852822,0.31730417,0.057448401,0.005123016,0.004720881,0.032758305,0.090949456,0.188519689,0.331860696,0.510977523,0.688471357,0.817968817,0.882133664,0.898101086,0.892572567,0.88431553,0.882504545,0.88718484,0.887247973,0.855692081,0.752668307,0.567236595,0.359725095,0.20046621,0.104665091,0.052452309,0.026084646,0.013100733,0.007042363,0.004660785,0.004790189,0.008845742,0.026966929,0.122793791,0.619542705,0.348694426
9.5,0.7,0.5,0.2,0.076269022,0.114114572,0.17468263,0.275358442,0.443935332,0.695585138,0.915104874,0.850769513,0.59377591,0.378976429,0.244501345,0.162836351,0.111446784,0.077492578,0.054012696,0.037137707,0.024658053,0.015305394,0.008391825,0.003621596,0.00093552,0.000107812,0.005313417,0.242165036,0.246017544,0.037932049,0.09130272,0.219624959,0.384027669,0.572009874,0.740114011,0.848942392,0.897011072,0.909314138,0.908795777,0.904513354,0.887888771,0.8283954,0.687064627,0.473193039,0.269759238,0.135306457,0.063391153,0.028507235,0.012378894,0.00521563,0.002209408,0.001079379,0.000815045,0.00118219,0.002743588,0.007458253,0.021077285,0.061867705,0.190580685,0.540991969,0.746684253,0.536893506,0.383390279,0.30520717,0.26363212
9.5,1.3,0.5,0.6,0.040896074,0.058023381,0.083411428,0.122702837,0.18669251,0.296242026,0.48572905,0.761495286,0.910599664,0.691822386,0.409412534,0.236374561,0.141352207,0.087171747,0.054365217,0.033461576,0.019652135,0.010422679,0.004442403,0.001058678,6.34E-05,0.001594664,0.006109849,0.014369524,0.027334334,0.045439969,0.064847965,0.055642862,0.370792407,0.660364468,0.785636267,0.403116914,0.013813639,0.222803361,0.486524906,0.693245294,0.825136504,0.891349426,0.913452295,0.912153463,0.902311237,0.893072074,0.889049219,0.891688122,0.898996655,0.903210214,0.887342952,0.824680854,0.691280148,0.510632575,0.326276458,0.188312322,0.102987578,0.054386827,0.029129826,0.017245568,0.014216996,0.021507853,0.073699952,0.480900619,0.300928564
9,0.9,2,1,0.007730439,0.010563269,0.014495027,0.020138582,0.02861907,0.042174999,0.065743218,0.111748178,0.216281551,0.485147163,0.856594963,0.450136371,0.174026008,0.08036622,0.041920641,0.023140066,0.01281881,0.006730885,0.003048713,0.000942275,6.27E-05,0.000360135,0.002034374,0.005578603,0.011912227,0.022575026,0.039674799,0.063071733,0.068732373,0.017942838,0.436700717,0.342966013,0.181001025,0.102865201,0.052840286,0.024002006,0.007957946,0.000856115,0.002242771,0.014364682,0.042305503,0.094788737,0.184138922,0.321742297,0.503276304,0.690722926,0.827444464,0.889450741,0.897273798,0.882309533,0.864815564,0.852693566,0.860204112,0.872440552,0.890428441,0.90622876,0.906853878,0.875889909,0.800930088,0.683643335,0.544205725
9,0.7,2.5,1.2,0.005248504,0.00714245,0.009750513,0.013458322,0.01896373,0.027633227,0.042442361,0.070787876,0.134633657,0.311727448,0.76397566,0.521904947,0.170898596,0.071633918,0.035440023,0.018914067,0.010208364,0.005219034,0.002269585,0.000632377,2.58E-05,0.000453832,0.002190741,0.005897458,0.012908875,0.025811393,0.048957503,0.082722072,0.062677947,0.09388366,0.173375067,0.100963768,0.065034161,0.037666113,0.020868888,0.010924809,0.004552974,0.001005202,0.000180753,0.002694922,0.010707057,0.015695173,0.039788572,0.078233462,0.140714564,0.24082704,0.387939742,0.570828295,0.745522167,0.857249725,0.893353687,0.882579048,0.856792865,0.834556773,0.82308879,0.824457762,0.837604696,0.859469302,0.8842096,0.902020689,0.898899705
8.5,0.9,2,1.2,0.003239049,0.00431458,0.005736932,0.007662453,0.010354854,0.014288513,0.020388135,0.030664453,0.050154384,0.094307531,0.224341381,0.668315878,0.44728367,0.113855842,0.041911178,0.018381486,0.008423221,0.003615074,0.001215364,0.000175008,7.62E-05,0.000795944,0.002393014,0.005089555,0.009303401,0.01574249,0.025595415,0.040852918,0.064877239,0.103030992,0.161465667,0.230710301,0.183214557,0.114084557,0.312724795,0.223819953,0.144715603,0.087719714,0.049962828,0.026382441,0.009658483,0.001251739,0.002471414,0.018489447,0.059168322,0.144205715,0.294251247,0.508889788,0.724804432,0.854346651,0.887458215,0.872286687,0.848788992,0.83388353,0.832550013,0.844395833,0.866085336,0.890445506,0.904951554,0.892529033,0.836718208
